DaysSinceLastElection,NextElection,TransactionAmountAdj
1241,1988,-502.5
1169,1988,1005
1178,1988,402
1092,1988,-10450
1192,1988,1005
1197,1988,1005
1200,1988,502.5
1218,1988,4020
1221,1988,307.53
1221,1988,307.53
1221,1988,307.53
1241,1988,598.98
1240,1988,4293.36
1221,1988,307.53
1225,1988,598.98
1221,1988,307.53
1235,1988,8677.17
1221,1988,5350.62
1221,1988,7286.25
1232,1988,10050
1171,1988,2010
1045,1988,-365.75
1193,1988,2010
1163,1988,1005
1176,1988,1407
1170,1988,4279.29
1154,1988,1509.51
1171,1988,5010.93
1154,1988,6448.08
1165,1988,797.97
1176,1988,211.05
1179,1988,598.98
1161,1988,2512.5
1179,1988,598.98
1165,1988,1706.49
1165,1988,1107.51
1176,1988,6988.77
1165,1988,797.97
1154,1988,1612.02
1165,1988,9416.85
1154,1988,381.9
1192,1988,1005
1213,1988,502.5
1240,1988,2010
1171,1988,2010
1211,1988,2010
1164,1988,4020
1196,1988,502.5
1220,1988,2711.49
1179,1988,502.5
1196,1988,1005
1175,1988,4020
1217,1988,10050
1184,1988,201
1240,1988,2010
1165,1988,4020
1200,1988,502.5
1192,1988,10050
1207,1988,1005
1214,1988,2010
1191,1988,2010
1239,1988,2010
1165,1988,2010
1221,1988,1005
1457,1988,908.52
1459,1988,454.26
1170,1988,4824
1170,1988,5025
1162,1988,603
1155,1988,2010
1207,1988,5025
1193,1988,2010
1193,1988,4020
1196,1988,8040
1233,1988,502.5
1238,1988,502.5
1169,1988,1005
1162,1988,4020
1175,1988,2010
1190,1988,1005
1228,1988,6030
1185,1988,4020
1198,1988,502.5
1165,1988,2010
1197,1988,2010
1170,1988,2010
1210,1988,402
1210,1988,2010
1210,1988,1005
1200,1988,5565.69
1196,1988,603
1217,1988,6030
1182,1988,201
1179,1988,2010
1179,1988,502.5
1205,1988,325.62
1214,1988,10050
1221,1988,8040
1207,1988,8040
1241,1988,5829
1190,1988,120.6
1178,1988,6030
1232,1988,603
1214,1988,8040
1191,1988,10050
1205,1988,10050
1197,1988,10050
1206,1988,10050
1211,1988,201
1238,1988,2010
1155,1988,2010
1162,1988,10050
1161,1988,8040
1162,1988,8040
1197,1988,4606.92
1203,1988,8693.25
1185,1988,2299.44
1197,1988,598.98
1205,1988,2805.96
1186,1988,1206
1210,1988,598.98
1203,1988,4970.73
1185,1988,164.82
1186,1988,2729.58
1176,1988,1005
1197,1988,2010
1231,1988,4020
1158,1988,2010
1178,1988,502.5
1235,1988,10050
1213,1988,4020
1213,1988,603
1189,1988,603
1191,1988,263.31
1206,1988,287.43
1171,1988,110.55
1205,1988,100.5
1213,1988,132.66
1186,1988,201
1165,1988,66.33
1208,1988,100.5
1208,1988,132.66
1214,1988,245.22
1206,1988,452.25
1182,1988,201
1208,1988,201
1212,1988,176.88
1185,1988,140.7
1213,1988,345.72
1204,1988,80.4
1186,1988,80.4
1200,1988,120.6
1189,1988,80.4
1190,1988,251.25
1191,1988,225.12
1195,1988,201
1208,1988,120.6
1180,1988,265.32
1182,1988,221.1
1172,1988,243.21
1195,1988,361.8
1182,1988,321.6
1175,1988,110.55
1182,1988,136.68
1212,1988,201
1189,1988,66.33
1169,1988,110.55
1189,1988,120.6
1212,1988,130.65
1214,1988,305.52
1203,1988,86.43
1191,1988,164.82
1208,1988,100.5
1165,1988,1005
1198,1988,502.5
1193,1988,4020
1234,1988,4020
1234,1988,6030
1162,1988,10050
1193,1988,2010
1210,1988,5527.5
1200,1988,1005
1155,1988,4020
1165,1988,3571.77
1162,1988,4020
1164,1988,10050
1172,1988,2010
1168,1988,2010
1169,1988,2010
1178,1988,2010
1203,1988,1507.5
1207,1988,2010
1186,1988,502.5
1198,1988,2010
1221,1988,2010
1211,1988,10050
1235,1988,2010
1206,1988,1005
1175,1988,2010
1154,1988,10050
1210,1988,-4020
1228,1988,2010
1225,1988,2010
1190,1988,2010
1192,1988,603
1198,1988,8040
1190,1988,2010
1232,1988,6030
1227,1988,2010
1191,1988,10050
1192,1988,10050
1192,1988,10050
1192,1988,10050
1161,1988,2010
1192,1988,4020
1179,1988,60.3
1158,1988,2010
1233,1988,603
1181,1988,4020
1181,1988,201
1186,1988,502.5
1234,1988,502.5
1192,1988,2010
1219,1988,502.5
1235,1988,2010
1240,1988,9547.5
1228,1988,2010
1218,1988,502.5
1217,1988,540.69
1227,1988,954.75
1232,1988,5226
1205,1988,201
1224,1988,4020
1238,1988,1993.92
1232,1988,643.2
1232,1988,418.08
1232,1988,3431.07
1232,1988,1678.35
1224,1988,2010
1203,1988,2010
1190,1988,8040
1224,1988,2010
1177,1988,5025
1185,1988,4020
1182,1988,2010
1189,1988,2010
1189,1988,3015
1184,1988,2010
1186,1988,6030
1221,1988,2010
1191,1988,753.75
1193,1988,10050
1183,1988,201
1221,1988,10050
1204,1988,2010
1197,1988,502.5
1232,1988,603
1238,1988,201
1173,1988,753.75
1173,1988,4020
1204,1988,402
1211,1988,502.5
1203,1988,2010
1207,1988,402
1228,1988,2010
1175,1988,1005
1211,1988,2010
1179,1988,675.36
1161,1988,5065.2
1164,1988,1111.53
1189,1988,486.42
1179,1988,759.78
1179,1988,976.86
1183,1988,1768.8
1225,1988,6192.81
1161,1988,1276.35
1161,1988,1819.05
1189,1988,872.34
1181,1988,580.89
1207,1988,502.5
1253,1988,2010
1226,1988,502.5
1225,1988,2010
1200,1988,201
1238,1988,2010
1229,1988,2010
1164,1988,1005
1220,1988,5025
1226,1988,4020
1227,1988,6030
1203,1988,1005
1168,1988,2010
1206,1988,4020
1183,1988,2010
1238,1988,4020
1170,1988,10050
1204,1988,5025
1203,1988,144.72
1203,1988,321.6
1221,1988,828.12
1197,1988,2010
1172,1988,1105.5
1178,1988,402
1176,1988,1407
1176,1988,402
1170,1988,502.5
1228,1988,2010
1231,1988,2010
1211,1988,2010
1213,1988,2010
1212,1988,10050
1235,1988,2010
1200,1988,2010
1169,1988,2010
1172,1988,6030
1189,1988,10050
1197,1988,10050
1182,1988,1507.5
1219,1988,-8040
1166,1988,50.25
1204,1988,502.5
1185,1988,2010
1171,1988,2010
1205,1988,6030
1182,1988,-2010
1214,1988,3015
1214,1988,5025
1214,1988,3015
1193,1988,502.5
1240,1988,1005
1172,1988,10050
1177,1988,2010
1169,1988,2010
1184,1988,4020
1203,1988,2010
1183,1988,10050
1185,1988,2010
1185,1988,100.5
1185,1988,301.5
1185,1988,301.5
1224,1988,10050
1165,1988,4020
1154,1988,10050
1200,1988,2010
1210,1988,2010
1197,1988,4150.65
1206,1988,874.35
1207,1988,470.34
1206,1988,203.01
1206,1988,482.4
1207,1988,1258.26
1206,1988,3220.02
1207,1988,1547.7
1206,1988,886.41
1206,1988,1334.64
1206,1988,4239.09
1207,1988,534.66
1207,1988,603
1207,1988,1334.64
1207,1988,410.04
1207,1988,2637.12
1186,1988,1173.84
1207,1988,524.61
1161,1988,7035
1206,1988,8040
1226,1988,1005
1208,1988,502.5
1224,1988,2010
1170,1988,1507.5
1203,1988,6030
1199,1988,2010
1232,1988,2010
1233,1988,502.5
1228,1988,502.5
1225,1988,2010
1220,1988,2010
1231,1988,402
53,1992,502.5
1210,1988,502.5
1205,1988,1507.5
1231,1988,2010
1228,1988,5025
1197,1988,2010
1189,1988,2010
1169,1988,1005
1254,1988,2010
1211,1988,4020
1238,1988,10050
1200,1988,50.25
1211,1988,8040
1207,1988,502.5
1207,1988,502.5
1205,1988,1005
1214,1988,1005
1177,1988,2010
1212,1988,4020
1239,1988,2010
1177,1988,502.5
1289,1988,1005
1180,1988,603
1179,1988,2010
1193,1988,502.5
1246,1988,2010
1218,1988,1005
1242,1988,-502.5
1225,1988,4020
1227,1988,4020
1227,1988,7035
1168,1988,9045
1227,1988,4020
1298,1988,4020
1276,1988,2010
1311,1988,1005
1228,1988,10050
1207,1988,502.5
1233,1988,6030
1200,1988,10050
1247,1988,10050
1253,1988,2010
1246,1988,10050
1255,1988,10050
1231,1988,4020
1213,1988,4020
1213,1988,4020
1231,1988,4020
1213,1988,4020
1231,1988,4020
1213,1988,4020
1219,1988,2010
1219,1988,2010
1219,1988,2010
1206,1988,4020
1296,1988,1005
1185,1988,7035
1185,1988,7035
1191,1988,8040
1262,1988,-8872.14
1252,1988,4020
1318,1988,10050
1318,1988,10050
1217,1988,2010
1192,1988,201
1233,1988,8040
1262,1988,2010
1228,1988,2010
1266,1988,502.5
1235,1988,4020
1212,1988,2010
1219,1988,1005
1218,1988,1005
1295,1988,2010
1218,1988,4020
1296,1988,5025
1304,1988,2926.56
1330,1988,502.5
1289,1988,2010
1263,1988,502.5
1262,1988,6030
1190,1988,1380.87
1190,1988,84.42
1197,1988,410.04
1196,1988,402
1195,1988,84.42
1185,1988,1809
1261,1988,410.04
1207,1988,110.55
1205,1988,1250.22
1210,1988,106.53
1232,1988,2010
1190,1988,1507.5
1190,1988,1507.5
1161,1988,4020
1171,1988,2010
1252,1988,-201
1267,1988,2010
1249,1988,4020
1275,1988,-7597.8
1289,1988,4020
1295,1988,4020
1211,1988,10050
1284,1988,10050
1292,1988,5025
1296,1988,2010
1256,1988,442.2
1323,1988,1005
1214,1988,2010
1232,1988,10050
1238,1988,3883.32
1238,1988,31448.46
1238,1988,1867.29
1241,1988,2992.89
1233,1988,5041.08
1221,1988,2974.8
1228,1988,2351.7
1227,1988,1455.24
1219,1988,18656.82
1212,1988,3133.59
1214,1988,9678.15
1233,1988,1891.41
1233,1988,3477.3
1241,1988,7093.29
1221,1988,17688
1241,1988,988.92
1238,1988,1002.99
1156,1988,502.5
1217,1988,4020
1220,1988,10050
1266,1988,2010
1259,1988,402
1183,1988,64.32
1231,1988,5025
1276,1988,-603
1247,1988,2010
1247,1988,1005
1242,1988,-502.5
1302,1988,1005
1322,1988,2010
1231,1988,1005
1231,1988,2010
1231,1988,2010
1269,1988,2010
1198,1988,1005
1203,1988,6030
1192,1988,1206
1182,1988,100.5
1177,1988,1507.5
1240,1988,2010
1294,1988,-2010
1295,1988,10050
1295,1988,2010
1284,1988,2010
1284,1988,2010
1210,1988,402
1291,1988,1005
1253,1988,48.24
1308,1988,2010
1248,1988,4020
1295,1988,4020
1262,1988,2010
1170,1988,2010
1213,1988,2010
1225,1988,6030
1212,1988,2010
1198,1988,3220.02
1186,1988,2010
1227,1988,10050
1183,1988,2010
1255,1988,10050
1262,1988,3015
1209,1988,2010
1189,1988,5025
1151,1988,3015
1310,1988,1005
1298,1988,502.5
1196,1988,8968.62
1191,1988,5597.85
1258,1988,2010
1255,1988,8040
1200,1988,5025
1200,1988,5025
1200,1988,2010
1200,1988,5025
1191,1988,502.5
1162,1988,201
1161,1988,2010
1226,1988,2010
1200,1988,1005
1289,1988,4020
1256,1988,8317.38
1248,1988,13296.15
1248,1988,1463.28
1256,1988,609.03
1270,1988,609.03
1255,1988,8040
1270,1988,609.03
1249,1988,3099.42
1249,1988,6880.23
1267,1988,4480.29
1249,1988,3099.42
1246,1988,2010
1267,1988,1206
1164,1988,2010
1324,1988,241.2
1330,1988,60.3
1276,1988,2010
1312,1988,1005
1249,1988,80.4
1193,1988,4020
1267,1988,10050
1213,1988,502.5
1203,1988,1005
1246,1988,2010
1267,1988,16797.57
1255,1988,19056.81
1262,1988,2988.87
1249,1988,3179.82
1266,1988,14799.63
1268,1988,621.09
1249,1988,1025.1
1268,1988,211.05
1270,1988,2100.45
1270,1988,2036.13
1242,1988,80400
1270,1988,14240.85
1256,1988,1591.92
1266,1988,257.28
1267,1988,3203.94
1296,1988,1873.32
1255,1988,150.75
1257,1988,1694.43
1249,1988,40200
1270,1988,1362.78
1268,1988,1312.53
1257,1988,7002.84
1270,1988,3348.66
1217,1988,4020
1221,1988,10050
1212,1988,4020
1233,1988,4020
1194,1988,223.11
1163,1988,502.5
1194,1988,1893.42
1191,1988,239.19
1191,1988,377.88
1218,1988,1175.85
1218,1988,502.5
1218,1988,1175.85
1218,1988,502.5
1218,1988,502.5
1225,1988,8872.14
1225,1988,8872.14
1218,1988,502.5
1315,1988,2010
1249,1988,2010
1274,1988,98.49
1317,1988,100.5
1317,1988,100.5
1274,1988,98.49
1330,1988,172.86
1248,1988,253.26
1278,1988,223.11
1278,1988,223.11
1319,1988,1005
1278,1988,251.25
1319,1988,1005
1278,1988,251.25
1330,1988,172.86
1248,1988,253.26
1245,1988,10050
1252,1988,201
1323,1988,502.5
1193,1988,2010
1193,1988,2010
1193,1988,2010
1190,1988,1507.5
1227,1988,2010
1239,1988,9045
1226,1988,13969.5
1228,1988,201
1232,1988,8442
1234,1988,2211
1283,1988,502.5
1238,1988,10050
1227,1988,502.5
1219,1988,1005
1289,1988,1005
1319,1988,201
1330,1988,100.5
1268,1988,301.5
1268,1988,301.5
1274,1988,603
1330,1988,50.25
1283,1988,301.5
1268,1988,301.5
1283,1988,301.5
1305,1988,2010
1287,1988,2010
1255,1988,2010
1294,1988,2010
1192,1988,4020
1274,1988,1206
1297,1988,10050
1287,1988,10050
1283,1988,30.15
1294,1988,100.5
1293,1988,150.75
1273,1988,40.2
1298,1988,2010
1315,1988,8040
1256,1988,4020
1228,1988,5025
1304,1988,2466.27
1325,1988,1005
1326,1988,2010
1274,1988,10050
1232,1988,219.09
1232,1988,6397.83
1271,1988,-1005
1252,1988,201
1214,1988,-1005
1253,1988,10050
1256,1988,2010
1283,1988,4020
1291,1988,2010
1189,1988,10050
1189,1988,10050
1189,1988,10050
1212,1988,1005
1212,1988,804
1227,1988,1206
1211,1988,10050
1331,1988,2010
1331,1988,2010
1319,1988,2010
1324,1988,502.5
1254,1988,10050
1324,1988,1005
1269,1988,402
1190,1988,502.5
1329,1988,2010
1217,1988,502.5
1214,1988,502.5
1226,1988,4020
1242,1988,4020
1227,1988,6030
1297,1988,2010
1297,1988,1005
1199,1988,1905.48
1191,1988,1724.58
1186,1988,6614.91
1252,1988,6030
1267,1988,10050
1263,1988,10050
1305,1988,1005
1317,1988,2010
1315,1988,6030
1325,1988,763.8
1262,1988,6030
1228,1988,10050
1164,1988,2010
1164,1988,2010
1164,1988,2010
1233,1988,502.5
1189,1988,2010
1169,1988,2010
1234,1988,2010
1225,1988,4020
1225,1988,4020
1225,1988,4020
1225,1988,4020
1236,1988,2010
1280,1988,16.08
1294,1988,188.94
1287,1988,48.24
1287,1988,56.28
1290,1988,68.34
1287,1988,56.28
1282,1988,36.18
1287,1988,56.28
1294,1988,188.94
1290,1988,1280.37
1290,1988,68.34
1287,1988,56.28
1280,1988,10.05
1302,1988,82.41
1302,1988,201
1295,1988,20.1
1290,1988,305.52
1302,1988,1218.06
1280,1988,10.05
1284,1988,156.78
1290,1988,68.34
1287,1988,56.28
1290,1988,305.52
1280,1988,10.05
1290,1988,126.63
1290,1988,96.48
1290,1988,126.63
1282,1988,36.18
1280,1988,114.57
1302,1988,112.56
1290,1988,305.52
1287,1988,974.85
1290,1988,1392.93
1290,1988,96.48
1287,1988,118.59
1280,1988,114.57
1290,1988,68.34
1294,1988,188.94
1290,1988,68.34
1280,1988,16.08
1280,1988,10.05
1280,1988,16.08
1290,1988,126.63
1282,1988,36.18
1287,1988,110.55
1302,1988,333.66
1290,1988,126.63
1302,1988,162.81
1280,1988,10.05
1280,1988,16.08
1282,1988,856.26
1287,1988,18.09
1287,1988,162.81
1287,1988,247.23
1295,1988,170.85
1282,1988,36.18
1282,1988,36.18
1280,1988,114.57
1280,1988,114.57
1281,1988,160.8
1280,1988,16.08
1302,1988,201
1290,1988,126.63
1302,1988,1817.04
1280,1988,114.57
1242,1988,1005
1261,1988,2010
1261,1988,502.5
1191,1988,2010
1191,1988,2010
1191,1988,2010
1155,1988,1005
1224,1988,4020
1218,1988,2010
1212,1988,2010
1234,1988,1005
1211,1988,8040
1249,1988,2010
1218,1988,2010
1205,1988,5025
1231,1988,4020
1322,1988,502.5
1178,1988,1005
1212,1988,1005
1259,1988,10050
1259,1988,10050
1177,1988,-7479.21
1289,1988,2010
1283,1988,2010
1287,1988,301.5
1241,1988,10050
1219,1988,2010
1235,1988,1005
1217,1988,2010
1189,1988,775.86
1189,1988,253.26
1189,1988,253.26
1189,1988,265.32
1189,1988,196.98
1189,1988,775.86
1189,1988,389.94
1189,1988,146.73
1189,1988,389.94
1189,1988,190.95
1189,1988,283.41
1189,1988,293.46
1189,1988,192.96
1191,1988,422.1
1191,1988,194.97
1189,1988,283.41
1189,1988,383.91
1189,1988,136.68
1189,1988,253.26
1189,1988,192.96
1189,1988,190.95
1191,1988,572.85
1189,1988,293.46
1189,1988,265.32
1189,1988,383.91
1189,1988,775.86
1189,1988,265.32
1189,1988,283.41
1189,1988,146.73
1189,1988,383.91
1191,1988,775.86
1189,1988,389.94
1189,1988,192.96
1189,1988,136.68
1189,1988,293.46
1189,1988,70.35
1189,1988,70.35
1189,1988,190.95
1189,1988,196.98
1189,1988,196.98
1189,1988,70.35
1189,1988,136.68
1189,1988,146.73
1219,1988,1005
1225,1988,-1005
1218,1988,2010
1235,1988,2010
1238,1988,502.5
1214,1988,603
1211,1988,1005
1232,1988,10050
1253,1988,6030
1242,1988,2010
1226,1988,2010
1234,1988,992.94
1296,1988,10050
1261,1988,-2010
1261,1988,301.5
1315,1988,2010
1312,1988,150.75
1200,1988,2010
1207,1988,5025
1232,1988,4020
1221,1988,2010
1219,1988,1005
1219,1988,8040
1234,1988,2010
1217,1988,50.25
1273,1988,2010
1255,1988,1206
1245,1988,1005
1220,1988,2010
1324,1988,10050
1309,1988,1005
1344,1988,502.5
1252,1988,301.5
1175,1988,1608
1176,1988,2412
1204,1988,2412
1205,1988,3618
1270,1988,2010
1255,1988,6030
1332,1988,10050
1332,1988,10050
1323,1988,80.4
1297,1988,28.14
1274,1988,100.5
1259,1988,100.5
1261,1988,201
1280,1988,402
1273,1988,653.25
1322,1988,110.55
1256,1988,201
1304,1988,251.25
1326,1988,90.45
1264,1988,56.28
1259,1988,301.5
1267,1988,402
1304,1988,201
1248,1988,201
1312,1988,1005
1330,1988,603
1319,1988,211.05
1294,1988,201
1324,1988,90.45
1248,1988,120.6
1287,1988,301.5
1273,1988,241.2
1255,1988,104.52
1259,1988,90.45
1273,1988,150.75
1323,1988,140.7
1248,1988,52.26
1315,1988,402
1311,1988,402
1282,1988,96.48
1276,1988,50.25
1295,1988,550.74
1262,1988,24.12
1271,1988,60.3
1326,1988,201
1296,1988,56.28
1269,1988,502.5
1291,1988,301.5
1274,1988,70.35
1322,1988,50.25
1305,1988,2010
1359,1988,2010
1354,1988,2010
1413,1988,1033.14
1415,1988,40.2
1414,1988,2261.25
1424,1988,572.85
1421,1988,327.63
1421,1988,285.42
1424,1988,190.95
1421,1988,10050
1161,1988,-4020
1403,1988,10050
1350,1988,5025
1340,1988,4020
1347,1988,2010
1163,1988,251.25
1255,1988,502.5
1310,1988,96.48
1329,1988,201
1316,1988,100.5
1296,1988,4526.52
1288,1988,2010
1332,1988,2010
1266,1988,2010
1339,1988,2010
1189,1988,10050
1241,1988,-10050
1203,1988,9547.5
1359,1988,10050
1379,1988,1005
1317,1988,-10050
1332,1988,2010
1380,1988,4020
1291,1988,10050
1417,1988,2010
1424,1988,4020
1344,1988,1005
1322,1988,5025
1259,1988,2010
1290,1988,4020
1290,1988,10050
1291,1988,1005
1221,1988,4020
1165,1988,2010
1196,1988,-8040
1332,1988,2010
1379,1988,3015
1415,1988,627.12
1422,1988,490.44
1414,1988,679.38
1424,1988,629.13
1424,1988,440.19
1424,1988,888.42
1424,1988,404.01
1406,1988,337.68
1424,1988,418.08
1424,1988,492.45
1424,1988,669.33
1422,1988,420.09
1422,1988,406.02
1424,1988,572.85
1424,1988,562.8
1414,1988,249.24
1424,1988,679.38
1414,1988,731.64
1422,1988,4020
1394,1988,1005
1382,1988,10050
1388,1988,5025
1317,1988,1507.5
1288,1988,2010
1262,1988,460.29
1322,1988,1507.5
1156,1988,6030
1421,1988,2010
1386,1988,40.2
1386,1988,40.2
1333,1988,4020
1346,1988,1005
1360,1988,6030
1359,1988,4020
1344,1988,2010
1343,1988,4020
1291,1988,4194.87
1248,1988,1819.05
1247,1988,168.84
1281,1988,2010
1332,1988,576.87
1266,1988,2010
1248,1988,1819.05
1281,1988,1539.66
1324,1988,438.18
1248,1988,1819.05
1332,1988,4058.19
1296,1988,7859.1
1261,1988,910.53
1324,1988,980.88
1309,1988,6399.84
1282,1988,3109.47
1331,1988,8265.12
1281,1988,1461.27
1242,1988,327.63
1316,1988,2010
1324,1988,2528.58
1332,1988,974.85
1332,1988,2365.77
1332,1988,1107.51
1291,1988,369.84
1324,1988,1857.24
1291,1988,1161.78
1266,1988,5559.66
1291,1988,613.05
1316,1988,9557.55
1248,1988,2466.27
1331,1988,237.18
1324,1988,2213.01
1247,1988,225.12
1332,1988,2809.98
1304,1988,3031.08
1331,1988,23229.57
1287,1988,2010
1311,1988,3814.98
1309,1988,2267.28
1304,1988,1780.86
1331,1988,341.7
1324,1988,4307.43
1270,1988,2010
1324,1988,4570.74
1266,1988,5786.79
1304,1988,4233.06
1332,1988,213.06
1324,1988,3780.81
1324,1988,3471.27
1304,1988,3479.31
1304,1988,6239.04
1326,1988,4020
1280,1988,10050
1282,1988,10050
1311,1988,2010
1271,1988,1521.57
1309,1988,402
1324,1988,1055.25
1285,1988,442.2
1308,1988,353.76
1261,1988,478.38
1248,1988,301.5
1290,1988,896.46
1324,1988,402
1277,1988,1005
1289,1988,3300.42
1323,1988,2012.01
1276,1988,7065.15
1323,1988,1579.86
1324,1988,789.93
1327,1988,3115.5
1332,1988,3041.13
1303,1988,1091.43
1332,1988,735.66
1306,1988,1005
1310,1988,6056.13
1275,1988,1037.16
1308,1988,2741.64
1271,1988,434.16
1322,1988,2828.07
1323,1988,574.86
1305,1988,1005
1309,1988,1750.71
1319,1988,1005
1261,1988,201
1290,1988,418.08
1308,1988,1125.6
1319,1988,3069.27
1332,1988,613.05
1308,1988,357.78
1290,1988,283.41
1281,1988,603
1312,1988,1581.87
1271,1988,1545.69
1323,1988,603
1268,1988,2223.06
1291,1988,1005
1296,1988,132.66
1330,1988,494.46
1312,1988,1005
1326,1988,580.89
1290,1988,229.14
1282,1988,172.86
1304,1988,249.24
1332,1988,2454.21
1254,1988,502.5
1289,1988,10050
1253,1988,2010
1066,1988,-836
1345,1988,2010
1177,1988,8040
1269,1988,892.44
1416,1988,1748.7
1416,1988,2850.18
1423,1988,775.86
1423,1988,888.42
1423,1988,19113.09
1416,1988,120.6
1403,1988,1298.46
1423,1988,932.64
1423,1988,1831.11
1403,1988,201
1423,1988,1847.19
1416,1988,241.2
1423,1988,120.6
1403,1988,502.5
1346,1988,100.5
1310,1988,261.3
1317,1988,108.54
1317,1988,588.93
1312,1988,223.11
1303,1988,1057.26
1317,1988,247.23
1330,1988,20.1
1331,1988,50.25
1325,1988,132.66
1317,1988,201
1312,1988,265.32
1332,1988,152.76
1317,1988,196.98
1332,1988,277.38
1312,1988,265.32
1325,1988,848.22
1304,1988,56.28
1312,1988,112.56
1332,1988,1218.06
1317,1988,118.59
1332,1988,655.26
1317,1988,1841.16
1332,1988,118.59
1312,1988,38.19
1317,1988,7368.66
1312,1988,38.19
1312,1988,223.11
1332,1988,68.34
1315,1988,3618
1324,1988,76.38
1325,1988,90.45
1312,1988,74.37
1315,1988,402
1317,1988,1218.06
1332,1988,201
1304,1988,890.43
1311,1988,68.34
1309,1988,4229.04
1312,1988,38.19
1317,1988,245.22
1312,1988,74.37
1323,1988,10050
1312,1988,265.32
1312,1988,112.56
1332,1988,239.19
1312,1988,74.37
1315,1988,160.8
1317,1988,116.58
1332,1988,8.04
1312,1988,112.56
1317,1988,116.58
1312,1988,223.11
1317,1988,1841.16
1316,1988,140.7
1332,1988,6.03
1347,1988,10050
1295,1988,-10050
1346,1988,-100.5
1360,1988,3015
1332,1988,8040
1245,1988,2010
1191,1988,2010
1247,1988,-2010
1387,1988,1005
1416,1988,6353.61
1420,1988,838.17
1337,1988,1005
1256,1988,5025
1340,1988,1005
1340,1988,11055
1354,1988,5025
1360,1988,4623
1361,1988,2208.99
1346,1988,21947.19
1347,1988,3015
1338,1988,2814
1295,1988,2010
1394,1988,-6206.88
1385,1988,1005
1214,1988,251.25
1375,1988,-2010
1337,1988,10050
1347,1988,10050
1347,1988,10050
1309,1988,492.45
1240,1988,578.88
1226,1988,4020
1210,1988,2010
1228,1988,4114.47
1171,1988,18425.67
1198,1988,201
1171,1988,775.86
1169,1988,492.45
1226,1988,484.41
1206,1988,6.03
1225,1988,150.75
1235,1988,663.3
1206,1988,2438.13
1211,1988,476.37
1170,1988,3724.53
1169,1988,655.26
1350,1988,502.5
1345,1988,2010
1343,1988,402
1365,1988,2327.58
1406,1988,-502.5
1330,1988,2010
1394,1988,8040
1427,1988,22.11
1304,1988,10050
1366,1988,10050
1378,1988,2010
1305,1988,2701.44
1259,1988,11708.25
1296,1988,5199.87
1280,1988,8291.25
1297,1988,2062.26
1282,1988,1471.32
1288,1988,2068.29
1273,1988,5199.87
1324,1988,17487
1323,1988,5183.79
1317,1988,3216
1326,1988,17153.34
1323,1988,1507.5
1297,1988,1145.7
1324,1988,1708.5
1323,1988,402
1302,1988,6030
1284,1988,5861.16
1287,1988,703.5
1324,1988,2100.45
1248,1988,5133.54
1280,1988,1085.4
1316,1988,3171.78
1315,1988,9376.65
1324,1988,188.94
1326,1988,783.9
1280,1988,2174.82
1305,1988,13251.93
1331,1988,7402.83
1309,1988,7437
